TSLA,0.21659945900580732,0.38538389483453056,0.8731593056460668
ABT,0.31215539129715336,0.37602181943153895,0.7639599244467721
ABBV,0.4394781927268331,0.33145908769490845,0.5911561844782747
ACN,0.31481429309242764,0.3692380468046446,0.6890961070240513
ACE,0.2922994795854924,0.25958074911228457,0.06105378833181874
ADBE,0.2800678069540221,0.39020684195378325,0.8196835917297666
ADT,0.24578406867727132,0.43996439628918077,0.10051457191621005
AAP,0.32794273476245506,0.3617740551510354,0.5437172178706774
AES,0.12568552745263392,0.5051417540494166,0.6381297675016331
AFL,0.3895690304724412,0.36519083712615846,0.7745880217754253
AMG,0.38305452188449496,0.35160861728310183,0.6037088359963974
A,0.2626901370177783,0.2864317747605218,0.427086686182204
GAS,0.15058244518621647,0.45021031076735557,0.4947531447695356
APD,0.11216935469039928,0.4837648585239896,0.7361357057453644
AKAM,0.27252310502990146,0.3960836696348611,0.7996555795584871
AA,0.23113020678977114,0.41531832990426854,0.7309683355687944
AGN,0.2210772839060574,0.44748527593765075,0.7214336973194915
ALXN,0.2984675043453489,0.39896278055459417,0.6727816064395505
ALLE,0.3279212506442952,0.3624153614780314,0.4063776606737559
ADS,0.3350389213009523,0.38790289410669954,0.5047424500020068
ALL,0.25365601848951297,0.449494367448164,0.5756010744973094
ALTR,0.5245309232899051,0.31606525321552853,0.5731037896780022
MO,0.373288378987782,0.40814747867652784,0.7787178723860886
AMZN,0.14831900995176966,0.4025526297818103,0.705825402961203
AEE,0.2931564201108318,0.3923930621160852,0.46544248132998056
AAL,0.3504579145608698,0.3520623813512793,0.4262008396774876
AEP,0.42194426539242513,0.3686686146599817,0.7327320523082805
AXP,0.20701991469282044,0.44329522795484055,0.7509012407801459
AIG,0.0065305024172850785,0.540558547322306,0.7173374571584905
AMT,0.3444080073001356,0.42457300716396246,0.5587664442826685
AMP,0.27646029155210106,0.39536209635524755,0.5277198010935306
ABC,0.2658482082116134,0.40049892964152967,0.7240679206750706
AME,0.3680534802293175,0.3467201647240921,0.7775209867091565
AMGN,0.2747841000643719,0.4094829115366539,0.7360916738648997
APH,0.3757148449164088,0.34829647305516176,0.7553671116865948
ADI,0.041222194050781195,0.4800722510989284,0.6874932169771196
AON,0.11358548434450254,0.4759886081665676,0.7530742142864135
APA,0.274251723827495,0.3853212211284404,0.7993286719680825
AIV,0.4819945873963718,0.35174786930308005,0.48051143063919133
AMAT,0.17718964708053503,0.4463052669511953,0.805169527752985
ADM,0.01520913970755781,0.5462807662863948,0.6685446171295717
AIZ,0.397662437327545,0.3772560294747668,0.5001169335319479
T,0.2781361061542563,0.42548281857397274,0.6613142906857661
ADSK,0.2535260135729452,0.39288116389113026,0.752436810777454
ADP,0.12677135677927787,0.48596420544888197,0.641408198386655
AN,0.0037231031787048263,0.5287075556739689,0.49934980329074247
AZO,0.44628430409092795,0.27827158925118806,0.6615286336071697
AVGO,0.17470723853031314,0.4206391612050531,0.6331023001520497
AVB,0.3105055054204758,0.3996913456682823,0.667838736388712
AVY,0.01215362801876638,0.5290619138796165,0.7202018748007923
BHI,0.7602754191328251,-0.08904164010882677,-1.5684913121359338
BLL,0.5100293566532157,0.34720229352679705,0.809746391977965
BAC,0.05954446779093769,0.4785760930931968,0.7451745397753146
BK,0.2023355045609122,0.44699385393862195,0.7720294292281678
BAX,0.23484749268951433,0.4472299859712905,0.7930572698176623
BBT,0.0039626554198536924,0.5220966346427794,0.7574453017344293
BDX,0.24287299961341335,0.4902087871449295,0.8494854012537634
BBBY,0.17771659561354522,0.44897186057373495,0.5040514816695927
BRK-B,0.3267245527794962,0.3605344124321643,0.6617139381691255
BBY,0.19085584032667743,0.437726538644922,0.6445998151237573
BLX,0.4382378024834481,0.3560346789773358,0.4513024613946387
HRB,0.2524606941758792,0.415828493824324,0.7213556789566421
BA,0.27822030615685195,0.3855684110183444,0.7182813945954247
BWA,0.3869149649397585,0.3332897187963435,0.7064555823215228
BXP,0.38243098180725216,0.38181415417454756,0.6124283460109876
BSK,0.04140639835473839,0.3993425181064421,0.15881071882863174
BMY,0.173148683405087,0.4394796514078224,0.6725083729421087
BF-B,0.4360638661829169,0.37658784243142507,0.8088854054865526
CHRW,0.25334018865787467,0.4092758949519657,0.5399512087669075
CA,0.09468273390597017,23.407439243396972,-0.0297036834663984
COG,0.4181832508843776,0.37409482794544646,0.7557690695360499
CPB,0.02804157163704676,0.5169121769124186,0.7075140777856062
COF,0.2823680971523391,0.3635037925586754,0.490383575416381
CAH,0.06196983774726624,0.5302459600185504,0.6838425961801742
HSIC,0.2502243746792407,0.40947434992193343,0.5665715621519949
KMX,0.37982806013645576,0.3682131058761429,0.5253912193024881
CCL,0.083565958620484,0.47563661414968184,0.5705526448842954
CAT,0.19553419900268962,0.42938643814707583,0.7227618958079645
CBS,0.41224931559179906,0.40352606716422273,0.4161747929544854
CELG,0.22200107708116754,0.4498236886176579,0.7151271979569419
CNP,0.3733997541812794,0.33443480444818835,0.647337307197751
CTL,0.042081245601838915,0.5008126418152772,0.6324465299692715
CERN,0.18109444247839998,0.4392345819334446,0.7266235918734903
CF,0.40766731887211693,0.3766870118290524,0.5749190095511876
SCHW,0.3188206153975533,0.39318953220657454,0.7352661892539778
CHK,0.2082638635963133,0.41878951578370693,0.7124126334893728
CVX,0.24832969893324602,0.4238748252558298,0.8327424507409471
CMG,0.19957825788428046,0.3898954250795311,0.4763315537712821
CB,0.32095403942893413,0.3755160103621079,0.728511465080997
CI,0.34959745470359016,0.36856474703488346,0.6004180500415705
