ATVI,0.16115095401679316,0.4954547361148857,0.7270975760436345
ADBE,0.2800678069540221,0.39020684195378325,0.8196835917297666
AMD,0.002738762577929592,0.47125998167369115,0.617855411300531
ALXN,0.2984675043453489,0.39896278055459417,0.6727816064395505
ALGN,0.14557694170799693,0.43647105413535947,0.8181850126092095
GOOG,0.12660886703028487,0.46742394152533423,0.5800592684394055
GOOGL,0.11026492477445049,0.48719556133217173,0.5891280461506947
AMZN,0.14831900995176966,0.4025526297818103,0.705825402961203
AAL,0.3504579145608698,0.3520623813512793,0.4262008396774876
AMGN,0.2747841000643719,0.4094829115366539,0.7360916738648997
ADI,0.041222194050781195,0.4800722510989284,0.6874932169771196
ANSS,0.4778346728918071,0.30224461043091466,0.7095758117863603
AAPL,0.18012198606822022,0.41498420772881855,0.8014107731473609
AMAT,0.17718964708053503,0.4463052669511953,0.805169527752985
ASML,0.1688046848448828,0.40342100434002304,0.6402157288496833
ADSK,0.2535260135729452,0.39288116389113026,0.752436810777454
ADP,0.12677135677927787,0.48596420544888197,0.641408198386655
BIDU,0.3154803347582184,0.3339060836171573,0.579234895809787
BIIB,0.09323411834926727,0.5099971803511663,0.699898974905564
BMRN,0.31914817537184614,0.32516795774308227,0.5710907882274571
BKNG,0.194080711996577,0.4435152477991615,0.7084757685896932
AVGO,0.17470723853031314,0.4206391612050531,0.6331023001520497
CDNS,0.008113971427750393,0.4295650677064666,0.49662228429836985
CDW,0.5066295343656099,0.24205940839832243,0.457599474449247
CERN,0.18109444247839998,0.4392345819334446,0.7266235918734903
CHTR,0.3420942906296959,0.34929409155195423,0.6074606020249773
CHKP,0.22281976775153767,0.432988975366726,0.7426456669946786
CTAS,0.013241521169903701,0.5121560932462471,0.6938971629495972
CSCO,0.07655239145040935,0.5065474989422727,0.7656597725556503
CTXS,0.14471676825720056,0.478857393641758,0.6041073101201256
CTSH,0.2201374565860351,0.3636234386477991,0.4711764828182261
CMCSA,0.019539196304662748,0.5025907997352224,0.7018228458851733
CPRT,0.3363521855590724,0.3961781113439805,0.8161409344736189
CSGP,0.5827414269118062,0.2804545477926513,0.7451973453575961
COST,0.31366780285082024,0.4162500299622801,0.7082304141388835
CSX,0.23521381178727227,0.37584900230548585,0.7644070682666056
DLTR,0.18571362219985915,0.4614950042684333,0.5453600174754931
EBAY,0.15040274168358897,0.4513896597732695,0.35394836287616216
EA,0.13235106299273028,0.4777842968811323,0.6843130860187772
EXC,0.02693549767297825,0.5319067549678859,0.7919809043690033
EXPE,0.15568818620277072,0.4482377209399437,0.4893430161418595
FB,0.07684310831832704,0.48173321687166754,0.322366068662439
FAST,0.23812900541784046,0.4318306319532028,0.7146034733430746
FISV,0.14117600465115027,0.47288946636888113,0.7514429306422951
FOX,0.5979147933187713,0.3411386331442625,-0.1455297124479198
FOXA,0.46742566829439425,0.39877093182106466,0.03286837157709421
GILD,0.19017628984107462,0.4645224026373809,0.7866373126246436
IDXX,0.47892143909945933,0.26616249825950417,0.7804766390125054
ILMN,0.10591262007463628,0.443411363895557,0.640015685690426
INCY,0.1711271720315114,0.41719580000804685,0.7559864390506766
INTC,0.07706860600158168,0.4963475263003404,0.7119861398130855
INTU,0.25838479257037755,0.4480054994118963,0.7241967973580183
ISRG,0.21478991710092055,0.4254698220000829,0.710599088367678
JD,0.24991234307421997,0.38223660733559656,0.12961372012961458
KLAC,0.011558525127011166,0.4891865364774426,0.6913398592177538
LRCX,0.041483085996262305,0.44829117583446176,0.7268903245943366
LBTYA,0.308471357595714,0.4233248012445557,0.4900047266371444
LBTYK,0.2715115679721505,0.43604171763684063,0.47645121856364436
LULU,0.22098723862021996,0.31756707232194337,0.2251244595292663
MAR,0.26653936870878797,0.41158331231623413,0.7399131471564678
MXIM,0.21416235001576742,0.4690677399786345,0.6760913792040358
MELI,0.2836369213392602,0.37553482510204084,0.5845978201988761
MCHP,0.217874915025803,0.4091249209859243,0.646620381075846
MU,0.01753517592540914,0.4727757056491904,0.7052792192550497
MSFT,0.12400001507117285,0.4701303604093102,0.7672735445676886
MDLZ,0.2693033576069276,0.4218305202705901,0.46442091909986294
MNST,0.4084191246622682,0.35226924418061145,0.8138982282161035
NTAP,0.18625469337210715,0.4120237235547836,0.7777122874997042
NTES,0.33962403020111015,0.36597359646770905,0.7717067319200513
NFLX,0.23871470216175894,0.43437613976587025,0.7890360164829617
NVDA,0.10813501220759639,0.42758743584827036,0.7420821346951136
NXPI,0.24333188718151963,0.36429859746192,0.4835619327687696
ORLY,0.4807512979803395,0.3829460822369294,0.76107213220652
PCAR,0.3393443861298043,0.40076961072695366,0.8056636334432795
PAYX,0.0961896014931686,0.4872120552781132,0.7593502948174915
PYPL,0.2706203801611558,0.4001412152298851,0.5528329189238056
PEP,0.511686398670784,0.3081880999987376,0.6348735226390141
QCOM,0.20048408216389935,0.41241836912331253,0.6295189451804191
REGN,0.3198840704516624,0.36332841183395304,0.7769458445558912
ROST,0.2601125073460868,0.40252209412535855,0.8159344655110525
SGEN,0.20310847122663472,0.3799236127862755,0.615289793575607
SIRI,0.25483193042775204,0.40630778171524584,0.7091286526935123
SWKS,0.35136472864941964,0.35402934679179254,0.7518237526100446
SPLK,0.4436155457833218,0.2769680918311402,0.22692775650220276
SBUX,0.3452992692263642,0.3689935561336638,0.6643369410999163
SNPS,0.29563032986597365,0.36693199162669066,0.43625476071937463
TMUS,0.3321637049480585,0.3857984999119856,0.485139959549221
TTWO,0.22739214064657998,0.38843934451916184,0.6893939950580183
TSLA,0.21659945900580732,0.38538389483453056,0.8731593056460668
